md5-hex (1.3.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/md5-hex/package.json
md5-o-matic (0.1.1)	MIT (https://github.com/trentmillar/md5-o-matic/blob/master/LICENSE)	node_modules/md5-o-matic/package.json
md5 (2.2.1)	BSD 3-clause "New" or "Revised" License (http://www.opensource.org/licenses/BSD-3-Clause)	node_modules/md5/package.json
mdurl (1.0.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/mdurl/package.json
minimatch (0.3.0)	MIT (http://github.com/isaacs/minimatch/raw/master/LICENSE)	node_modules/jasmine/node_modules/minimatch/package.json
mkdirp (0.3.5)	MIT License (http://www.opensource.org/licenses/MIT)	../../../node_modules/karma-coffee-preprocessor/node_modules/coffee-script/node_modules/mkdirp/package.json
mute-stream (0.0.4)	BSD 2-clause "Simplified" License (http://www.opensource.org/licenses/BSD-2-Clause)	node_modules/readline2/node_modules/mute-stream/package.json
mute-stream (0.0.5)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/mute-stream/package.json
nan (2.5.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/nan/package.json
natives (1.1.0)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/natives/package.json
node-gyp (3.4.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/node-gyp/package.json
node-modules-path (1.0.1)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/node-modules-path/package.json
node-pre-gyp (0.6.32)	BSD 3-clause "New" or "Revised" License (http://www.opensource.org/licenses/BSD-3-Clause)	node_modules/node-pre-gyp/package.json
node-sass (3.13.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/node-sass/package.json
node-zopfli (2.0.2)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/node-zopfli/package.json
nopt (2.1.2)	MIT (https://github.com/isaacs/nopt/raw/master/LICENSE)	node_modules/markdown/node_modules/nopt/package.json
nopt (3.0.6)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/nopt/package.json
npmlog (3.1.2)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/node-gyp/node_modules/npmlog/package.json
